"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.georgefox.edu/library/explore-contribute/collections/afi-top100-films.html","text/html","200","OK","Indexable","","AFI's Top 100 Movies of All Time | George Fox University Library","64","576","","0","0","","0","0","","0","AFI's Top 100 Films of All Time","31","","0","","0","","0","","","","https://www.georgefox.edu/library/explore-contribute/collections/afi-top100-films.html","","","","","187147","894","3.215","3","","7","2","0.040","150","93","135","134","","","","","f880adddcb1ed7a2ee5d6623915da124","0.032","Tue, 22 Sep 2020 17:15:51 GMT","","","https://www.georgefox.edu/library/explore-contribute/collections/afi-top100-films.html"
"https://www.georgefox.edu/education/faculty/bios/warberg.html","text/html","200","OK","Indexable","","Linda Warberg | George Fox University School of Education","57","530","","0","0","","0","0","","0","Linda Warberg, MAT","18","","0","","0","","0","","","","https://www.georgefox.edu/education/faculty/bios/warberg.html","","","","","100520","29","1.459","3","","3","2","0.040","62","52","11","11","","","","","d358237d3a0ec58b2d3701b26bc13bfe","0.038","Sat, 02 May 2020 01:30:04 GMT","","","https://www.georgefox.edu/education/faculty/bios/warberg.html"
"https://www.georgefox.edu/maps_locations/inter_map/campus-facilities/minthorn-gallery.html","text/html","200","OK","Indexable","","Minthorne Gallery | Campus Map | George Fox University","54","510","","0","0","","0","0","","0","Minthorne Gallery","17","","0","","0","","0","","","","https://www.georgefox.edu/maps_locations/inter_map/campus-facilities/minthorn-gallery.html","","","","","132192","68","1.900","3","","56","55","1.120","103","90","11","11","","","","","9daaec68edf9c1eaf81c818819bd653c","0.027","Sat, 02 May 2020 02:10:06 GMT","","","https://www.georgefox.edu/maps_locations/inter_map/campus-facilities/minthorn-gallery.html"
"https://www.georgefox.edu/offices/idea-center/strengths/index.html","text/html","200","OK","Indexable","","Strengths | IDEA Center | George Fox University","47","431","","0","0","","0","0","","0","Strengths at George Fox","23","Strengths at George Fox","23","","0","","0","","","","https://www.georgefox.edu/offices/idea-center/strengths/index.html","","","","","100319","330","3.378","3","","287","284","5.780","61","54","11","11","","","","","7ca4e3ac93f9c0c817af99ad64642053","0.071","Tue, 01 Sep 2020 21:49:56 GMT","","","https://www.georgefox.edu/offices/idea-center/strengths/index.html"
"https://www.georgefox.edu/offices/security/geninfo.html","text/html","200","OK","Indexable","","Contact & General Information - George Fox University","53","490","","0","0","","0","0","","0","Contact & General Information","29","","0","","0","","0","","","","https://www.georgefox.edu/offices/security/geninfo.html","","","","","99115","285","3.226","3","","33","32","0.650","63","55","11","11","","","","","a8655422a9faf5ad9515c3aa1b78b83c","0.069","Fri, 14 Aug 2020 23:21:58 GMT","","","https://www.georgefox.edu/offices/security/geninfo.html"
"https://www.georgefox.edu/academics/undergrad/departments/engr/facilities/index.html","text/html","200","OK","Indexable","","Facilities | Engineering | George Fox University","48","414","","0","0","","0","0","","0","Facilities","10","","0","","0","","0","","","","https://www.georgefox.edu/academics/undergrad/departments/engr/facilities/index.html","","","","","102360","210","2.566","3","","60","55","1.120","65","56","11","11","","","","","c03b45ca1a16987edb1546ecea9a6ab0","0.053","Tue, 26 May 2020 22:04:18 GMT","","","https://www.georgefox.edu/academics/undergrad/departments/engr/facilities/index.html"
"https://www.georgefox.edu/journalonline/winter13/index.html","text/html","200","OK","Indexable","","George Fox University Journal - Winter 2013","43","397","","0","0","","0","0","","0","George Fox Journal","18","","0","Taking Flight","13","In the Game","11","","","","https://www.georgefox.edu/journalonline/winter13/index.html","","","","","8218","273","19.713","3","","17","16","0.330","31","19","1","1","","","","","5c51688fc51446e5513e80c0938c351c","0.066","Sat, 02 May 2020 01:55:45 GMT","","","https://www.georgefox.edu/journalonline/winter13/index.html"
"https://www.georgefox.edu/clinics/portland-counseling-training-center/index.html","text/html","200","OK","Indexable","","Portland Counseling and Training Center","39","360","","0","0","George Fox University offers therapeutic services to families and individuals while maximizing development opportunities for graduate clinical interns.","151","941","","0","Portland Counseling and Training Center","39","","0","","0","","0","","","","https://www.georgefox.edu/clinics/portland-counseling-training-center/index.html","","","","","100921","883","6.473","3","","8","6","0.120","46","41","11","11","","","","","394ad8f85464b3521259cfda198c806b","0.034","Mon, 13 Jul 2020 23:57:48 GMT","","","https://www.georgefox.edu/clinics/portland-counseling-training-center/index.html"
"https://www.georgefox.edu/maps_locations/inter_map/campus-facilities/hester_hs.html","text/html","200","OK","Indexable","","Senior Art Studio | Campus Map | George Fox University","54","503","","0","0","","0","0","","0","Senior Art Studio","17","","0","","0","","0","","","","https://www.georgefox.edu/maps_locations/inter_map/campus-facilities/hester_hs.html","","","","","131676","38","1.762","3","","56","55","1.120","101","89","11","11","","","","","d635f7fc26483be621b27b6bb31f44fc","0.037","Sat, 02 May 2020 02:09:58 GMT","","","https://www.georgefox.edu/maps_locations/inter_map/campus-facilities/hester_hs.html"
"https://www.georgefox.edu/sdc/calendar.html","text/html","200","OK","Indexable","","Staff Development Calendar | George Fox University","50","467","","0","0","","0","0","","0","Staff Development Event Calendar","32","","0","","0","","0","","","","https://www.georgefox.edu/sdc/calendar.html","","","","","95780","78","1.592","3","","13","10","0.200","58","49","11","11","","","","","33dc890bd7ae4da0f4fa2a9263660d48","0.062","Tue, 22 Sep 2020 18:51:19 GMT","","","https://www.georgefox.edu/sdc/calendar.html"
"https://www.georgefox.edu/library/teach/fac-services/text-afford.html","text/html","200","OK","Indexable","","Textbook Affordability program","30","273","","0","0","","0","0","","0","Library Textbook Affordability Program: Reducing the cost of textbooks for students","83","","0","Dual strategy: Open textbooks and Library e-books","49","","0","","","","https://www.georgefox.edu/library/teach/fac-services/text-afford.html","","","","","165507","712","3.429","3","","19","12","0.240","151","93","43","41","","","","","b944e240979253f71a5d1fadf787ae78","0.032","Tue, 22 Sep 2020 17:14:24 GMT","","","https://www.georgefox.edu/library/teach/fac-services/text-afford.html"
"https://www.georgefox.edu/physical-therapy/admissions/Video-essay-instructions.html","text/html","200","OK","Indexable","","Video Essay | Admissions | George Fox University Doctor of Physical Therapy","75","690","","0","0","","0","0","","0","Video Essay Instructions","24","","0","Video Essay Pointers","20","FAQs","4","","","","https://www.georgefox.edu/physical-therapy/admissions/Video-essay-instructions.html","","","","","112671","704","4.453","3","","2","2","0.040","59","49","20","19","","","","","8c6e762f83911aa538b45fb99a3699f4","0.050","Mon, 07 Sep 2020 18:50:46 GMT","","","https://www.georgefox.edu/physical-therapy/admissions/Video-essay-instructions.html"
"https://www.georgefox.edu/library/SubjectGuides/Guides%20P-Z/peace_studies","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","327","0","0.000","3","","3","3","0.060","0","0","0","0","","","","","","0.025","","https://libguides.georgefox.edu/?b=s","HTTP Redirect","https://www.georgefox.edu/library/SubjectGuides/Guides%20P-Z/peace_studies"
"https://www.georgefox.edu/academics/undergrad/departments/ath_tr/fac.html","text/html","200","OK","Indexable","","Faculty | Athletic Training | George Fox University","51","439","","0","0","","0","0","","0","Faculty","7","","0","Athletic Training Education Program Faculty","43","","0","","","","https://www.georgefox.edu/academics/undergrad/departments/ath_tr/fac.html","","","","","105720","127","1.866","3","","29","15","0.310","75","61","13","13","","","","","96829b9b0962c48dcd87de4e97a79586","0.052","Tue, 22 Sep 2020 22:05:30 GMT","","","https://www.georgefox.edu/academics/undergrad/departments/ath_tr/fac.html"
"https://www.georgefox.edu/offices/plant_services/repair/antproblems.html","text/html","200","OK","Indexable","","Got Ants? | Plant Services | George Fox University","50","450","","0","0","","0","0","","0","Got Ants?","9","","0","","0","","0","","","","https://www.georgefox.edu/offices/plant_services/repair/antproblems.html","","","","","100387","55","1.582","3","","5","4","0.080","69","61","11","11","","","","","91ae953ba67390cb3be1721411c5f2a","0.067","Sat, 02 May 2020 02:39:59 GMT","","","https://www.georgefox.edu/offices/plant_services/repair/antproblems.html"
"https://www.georgefox.edu/featured_stories/free-tax-assistance.html","text/html","200","OK","Indexable","","George Fox University offers free income tax assistance in 2020 | George Fox University","87","787","","0","0","","0","0","","0","George Fox University offers free income tax assistance in 2020","63","","0","Dates and Location","18","Walk-In or Appointment","22","","","","https://www.georgefox.edu/featured_stories/free-tax-assistance.html","","","","","98604","435","3.737","3","","2","2","0.040","48","42","14","14","","","","","8fdb0a08e190297e00cc0e02d882e3","0.052","Sat, 02 May 2020 01:37:54 GMT","","","https://www.georgefox.edu/featured_stories/free-tax-assistance.html"
"https://www.georgefox.edu/seminary/about/educational-effectiveness.html","text/html","200","OK","Indexable","","Educational Effectiveness | Portland Seminary","45","409","","0","0","The ATS requires all member schools to report on their educational effectiveness in terms of graduation and placement rates of their students.","142","900","","0","Educational Effectiveness","25","","0","Graduation Rate","15","Placement Rate","14","","","","https://www.georgefox.edu/seminary/about/educational-effectiveness.html","","","","","70628","924","8.633","3","","13","12","0.240","74","61","16","16","","","","","aff6a1ae9610eb7ad065c10fd77515f3","0.049","Sat, 02 May 2020 02:49:26 GMT","","","https://www.georgefox.edu/seminary/about/educational-effectiveness.html"
"https://www.georgefox.edu/offices/it/policies/cell-data.html","text/html","200","OK","Indexable","","Cell Data | Institutional Technology | George Fox University","60","523","","0","0","","0","0","","0","Cellular Voice and Data Policy","30","","0","","0","","0","","","","https://www.georgefox.edu/offices/it/policies/cell-data.html","","","","","107378","554","4.606","3","","12","11","0.220","74","68","11","11","","","","","cf7aea95114667300aaba28cb8f98242","0.064","Sat, 02 May 2020 02:20:45 GMT","","","https://www.georgefox.edu/offices/it/policies/cell-data.html"
"https://www.georgefox.edu/offices/registrar/student-resources/transfer-alternative-credits/trguides_ug.html","text/html","200","OK","Indexable","","Transfer Articulation Agreements","32","293","","0","0","","0","0","","0","Transfer Guides","15","","0","Transfer Articulation Agreements","32","","0","","","","https://www.georgefox.edu/offices/registrar/student-resources/transfer-alternative-credits/trguides_ug.html","","","","","104832","47","1.791","3","","13","11","0.220","79","71","12","12","","","","","d1116ab7070075bfd1eb5ac315f6ae73","0.030","Sat, 02 May 2020 02:29:17 GMT","","","https://www.georgefox.edu/offices/registrar/student-resources/transfer-alternative-credits/trguides_ug.html"
"https://www.georgefox.edu/offices/registrar/student-resources/legal-sex-designation-change.html","text/html","200","OK","Indexable","","Legal Sex Designation Change | Registrar | George Fox University","64","587","","0","0","","0","0","","0","Legal Sex Designation Change","28","","0","","0","","0","","","","https://www.georgefox.edu/offices/registrar/student-resources/legal-sex-designation-change.html","","","","","102710","179","2.558","3","","41","39","0.790","75","67","11","11","","","","","2999171ca5a4cbb57c9bd4ab1614940c","0.065","Sat, 02 May 2020 02:29:44 GMT","","","https://www.georgefox.edu/offices/registrar/student-resources/legal-sex-designation-change.html"
"https://www.georgefox.edu/offices/registrar/grading-and-exams/placement-exams.html","text/html","200","OK","Indexable","","Foreign Language Placement Exams | Registrar | George Fox University","68","642","","0","0","","0","0","","0","Foreign Language Placement Exams","32","","0","","0","","0","","","","https://www.georgefox.edu/offices/registrar/grading-and-exams/placement-exams.html","","","","","101527","104","1.976","3","","12","10","0.200","66","59","12","12","","","","","5d6a3bfab1e910fd1e97629dc05c7bee","0.055","Sat, 02 May 2020 02:28:56 GMT","","","https://www.georgefox.edu/offices/registrar/grading-and-exams/placement-exams.html"
"https://www.georgefox.edu/nursing/rn-to-bsn/admissions.html","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","377","0","0.000","3","","1","1","0.020","0","0","0","0","","","","","","0.046","","https://www.georgefox.edu/college-admissions/academics/major/nursing.html?rntobsn=true","HTTP Redirect","https://www.georgefox.edu/nursing/rn-to-bsn/admissions.html"
"https://www.georgefox.edu/academics/undergrad/departments/visual-art/student-work/index.html","text/html","200","OK","Indexable","","Student Work | George Fox University","36","338","","0","0","","0","0","","0","Student Work","12","","0","Students Study a Wide Range of Subject Matter and Media","55","Student Work","12","","","","https://www.georgefox.edu/academics/undergrad/departments/visual-art/student-work/index.html","","","","","107589","201","2.247","3","","26","25","0.510","61","51","11","11","","","","","d818af11d597244d226c59ab5fbd5b9d","0.050","Mon, 21 Sep 2020 17:08:05 GMT","","","https://www.georgefox.edu/academics/undergrad/departments/visual-art/student-work/index.html"
"https://www.georgefox.edu/catalog/degcomp/index.html","text/html","200","OK","Non-Indexable","noindex","Degree Completion Programs","26","264","","0","0","","0","0","","0","Degree Completion Programs","26","","0","","0","","0","","noindex","","https://www.georgefox.edu/catalog/degcomp/index.html","","","","","95855","66","1.645","3","","34","32","0.650","55","49","11","11","","","","","15e78764773618c8335eb391b28b4c5b","0.068","Tue, 22 Sep 2020 19:39:41 GMT","","","https://www.georgefox.edu/catalog/degcomp/index.html"
"https://www.georgefox.edu/library/study-learn/video-tutorials/apa-header.html","text/html","200","OK","Indexable","","Format the Header for APA Style Paper | Video Tutorials | George Fox University Libraries","89","800","","0","0","","0","0","","0","Format the Header for APA Style Papers","38","","0","","0","","0","","","","https://www.georgefox.edu/library/study-learn/video-tutorials/apa-header.html","","","","","161739","387","2.132","3","","22","16","0.330","153","97","35","34","","","","","cdcc6945ec9f48633970630069afec19","0.053","Tue, 22 Sep 2020 17:15:08 GMT","","","https://www.georgefox.edu/library/study-learn/video-tutorials/apa-header.html"
"https://www.georgefox.edu/maps_locations/inter_map/campus-facilities/wright-house.html","text/html","200","OK","Indexable","","Behavioral Health Clinic (Wright House)","39","350","","0","0","","0","0","","0","Behavioral Health Clinic (Wright House)","39","","0","","0","","0","","","","https://www.georgefox.edu/maps_locations/inter_map/campus-facilities/wright-house.html","","","","","131986","76","1.956","3","","56","55","1.120","102","90","11","11","","","","","7fd797cf5d5077c5226da9c6736fb338","0.065","Sat, 02 May 2020 02:09:58 GMT","","","https://www.georgefox.edu/maps_locations/inter_map/campus-facilities/wright-house.html"
"https://www.georgefox.edu/journalonline/summer19/notes/allied-and-mental-health-college.html","text/html","200","OK","Indexable","","University Explores Healthcare Partnership in Southern Oregon | Summer 19 | George Fox Journal","94","876","","0","0","","0","0","","0","University Explores Healthcare Partnership in Southern Oregon","61","","0","Plans Move Forward to Develop Health Sciences Facility in Newberg","65","","0","","","","https://www.georgefox.edu/journalonline/summer19/notes/allied-and-mental-health-college.html","","","","","39956","835","14.379","3","","38","36","0.730","85","76","17","12","","","","","d123691f0f49125fa0880a610b0ffa4c","0.051","Sat, 02 May 2020 01:53:11 GMT","","","https://www.georgefox.edu/journalonline/summer19/notes/allied-and-mental-health-college.html"
"https://www.georgefox.edu/offices/hr/handbook/index.html","text/html","200","OK","Indexable","","Employee Handbook | George Fox University","41","400","","0","0","","0","0","","0","Employee Handbook","17","","0","Search Handbook","15","Table of Contents","17","","","","https://www.georgefox.edu/offices/hr/handbook/index.html","","","","","101004","72","1.747","3","","40","30","0.610","75","57","11","11","","","","","3493668a60216b96ce8810caaac88add","0.036","Sat, 02 May 2020 02:34:08 GMT","","","https://www.georgefox.edu/offices/hr/handbook/index.html"
"https://www.georgefox.edu/offices/academic_affairs/effectiveness/accreditation/docs/private/cswe-2018-letter-affirmation.pdf","text/html","401","Unauthorized","Non-Indexable","Client Error","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","noindex","","","","","","","13606","0","0.000","3","","1","1","0.020","0","0","0","0","","","","","","1.209","Sat, 02 May 2020 02:33:21 GMT","","","https://www.georgefox.edu/offices/academic_affairs/effectiveness/accreditation/docs/private/cswe-2018-letter-affirmation.pdf"
"https://www.georgefox.edu/journalonline/winter16/feature/125-celebration.html","text/html","200","OK","Indexable","","Celebrating 125 Years | George Fox Journal","42","392","","0","0","While much has changed since its founding in 1891, the university's commitment to a Christ-centered education has not","117","756","","0","Celebrating 125 Years","21","","0","","0","","0","","","","https://www.georgefox.edu/journalonline/winter16/feature/125-celebration.html","","","","","59099","3417","34.315","3","","31","26","0.530","82","73","18","13","","","","","cd9ace106837b1b3e7c80f04478e2da2","0.060","Wed, 27 May 2020 00:03:43 GMT","","","https://www.georgefox.edu/journalonline/winter16/feature/125-celebration.html"
"https://www.georgefox.edu/library/about/contact/index.html","text/html","200","OK","Indexable","","Contact | George Fox University Library","39","352","","0","0","","0","0","","0","Contact the Library","19","","0","General","7","Circulation and Document Delivery","33","","","","https://www.georgefox.edu/library/about/contact/index.html","","","","","163689","470","2.486","3","","59","48","0.980","151","92","34","33","","","","","c496802e61afbb543dbf7aa16eed2f27","0.030","Tue, 22 Sep 2020 17:12:36 GMT","","","https://www.georgefox.edu/library/about/contact/index.html"
"https://www.georgefox.edu/offices/hr/ElecTimecardPARTTIMEorTEMPwithsickks.xlsx","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","13447","0","0.000","3","","1","1","0.020","0","0","0","0","","","","","","0.059","","","","https://www.georgefox.edu/offices/hr/ElecTimecardPARTTIMEorTEMPwithsickks.xlsx"
"https://www.georgefox.edu/offices/academic_affairs/digital-fluency-institute.html","text/html","200","OK","Indexable","","Digital Fluency Institute | George Fox University","49","422","","0","0","","0","0","","0","Digital Fluency Institute","25","","0","","0","","0","","","","https://www.georgefox.edu/offices/academic_affairs/digital-fluency-institute.html","","","","","99453","56","1.661","3","","12","2","0.040","68","50","11","11","","","","","d091b57f73a9abd4ae0e9454153f3160","0.065","Sat, 02 May 2020 02:31:11 GMT","","","https://www.georgefox.edu/offices/academic_affairs/digital-fluency-institute.html"
"https://www.georgefox.edu/maps_locations/inter_map/academic-buildings/brougher.html","text/html","200","OK","Indexable","","Brougher Hall | George Fox University","37","337","","0","0","","0","0","","0","Brougher Hall","13","","0","","0","","0","","","","https://www.georgefox.edu/maps_locations/inter_map/academic-buildings/brougher.html","","","","","132063","56","1.845","3","","56","55","1.120","100","89","11","11","","","","","23329eeb88e16d53a4c1b39738b71514","0.030","Sat, 02 May 2020 02:10:16 GMT","","","https://www.georgefox.edu/maps_locations/inter_map/academic-buildings/brougher.html"
"https://www.georgefox.edu/alumni/contact/board-of-directors.html","text/html","200","OK","Indexable","","Alumni Board of Directors | George Fox University","49","444","","0","0","","0","0","","0","Board of Directors","18","","0","Connect with Us","15","","0","","","","https://www.georgefox.edu/alumni/contact/board-of-directors.html","","","","","111361","1145","7.743","3","","3","3","0.060","52","45","25","22","","","","","8d1b646413e9b7848f0942cfd52461e4","0.060","Thu, 27 Aug 2020 16:36:59 GMT","","","https://www.georgefox.edu/alumni/contact/board-of-directors.html"
"https://www.georgefox.edu/center-for-study-abroad/semester-abroad/student-parent-resources.html","text/html","200","OK","Indexable","","Student and Parent Resources | Off-Campus Semester Programs | Center for Global's Studies | George Fox University","113","1057","","0","0","","0","0","","0","Student and Parent Resources","28","","0","","0","","0","","","","https://www.georgefox.edu/center-for-study-abroad/semester-abroad/student-parent-resources.html","","","","","108842","1259","8.556","3","","53","52","1.060","70","59","31","31","","","","","204febb36021480ac39da0b1988afc15","0.058","Tue, 29 Sep 2020 22:05:30 GMT","","","https://www.georgefox.edu/center-for-study-abroad/semester-abroad/student-parent-resources.html"
"https://www.georgefox.edu/offices/fin_affairs/Policies%20and%20Procedures.html","text/html","200","OK","Indexable","","Policies & Procedures (Includes COVID-19 Updates)| Finance | George Fox University","82","763","","0","0","","0","0","","0","Policies & Procedures (Includes COVID-19 Updates)","49","","0","","0","","0","","","","https://www.georgefox.edu/offices/fin_affairs/Policies%20and%20Procedures.html","","","","","98738","100","1.933","3","","13","12","0.240","64","56","11","11","","","","","a1c6475ffca2a7bf3fd713841dc52db9","0.059","Wed, 16 Sep 2020 20:49:35 GMT","","","https://www.georgefox.edu/offices/fin_affairs/Policies%20and%20Procedures.html"
"https://www.georgefox.edu/summer/index.html","text/html","200","OK","Indexable","","Undergraduate Summer Online Classes | George Fox University","59","570","","0","0","Information about online undergraduate classes offered in the summer at George Fox University.","94","613","","0","Summer Online Classes","21","","0","Affordable","10","Personal Attention","18","","","","https://www.georgefox.edu/summer/index.html","","","","","102298","528","4.034","3","","5","3","0.060","83","59","12","11","","","","","ca2ac3012dcfcbabe3caa7e83f51ca63","0.055","Mon, 03 Aug 2020 18:40:34 GMT","","","https://www.georgefox.edu/summer/index.html"
"https://www.georgefox.edu/offices/academic_affairs/effectiveness/accreditation/docs/private/CCNE_response_letter_2012.pdf","text/html","401","Unauthorized","Non-Indexable","Client Error","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","noindex","","","","","","","13606","0","0.000","3","","1","1","0.020","0","0","0","0","","","","","","1.240","Sat, 02 May 2020 02:33:21 GMT","","","https://www.georgefox.edu/offices/academic_affairs/effectiveness/accreditation/docs/private/CCNE_response_letter_2012.pdf"
"https://www.georgefox.edu/seminary/news-events/Student_Chris_Marshall.html","text/html","200","OK","Indexable","","D.Min graduate founds Guatemala-centric coffee business to bring transformation","79","726","","0","0","","0","0","","0","Chris Marshall (DMin LGP '11) and Resurgam Coffee works for the uprising of hope in La Limonada","95","","0","","0","","0","","","","https://www.georgefox.edu/seminary/news-events/Student_Chris_Marshall.html","","","","","38893","695","13.774","3","","3","3","0.060","58","47","15","15","","","","","15cd1b74441cb13fb2ddd526e8524566","0.041","Sat, 02 May 2020 02:48:45 GMT","","","https://www.georgefox.edu/seminary/news-events/Student_Chris_Marshall.html"
"https://www.georgefox.edu/nursing/nursing-major/index.html","text/html","200","OK","Non-Indexable","Canonicalised","Nursing (BSN) | George Fox University","37","344","","0","0","Bachelor of Science in Nursing degree program accredited by the Oregon State Board of Nursing and the Commission on Collegiate Nursing Education (CCNE).","152","1012","","0","Nursing Major (BSN)","19","","0","Overview","8","Nursing Major Focus: Eduardo Fuentes","36","","","","https://www.georgefox.edu/college-admissions/academics/major/nursing.html","","","","","101320","184","2.298","3","","51","34","0.690","64","51","12","12","","","","","6853e9ed36a0ac73b8e89e38f18e176d","0.054","Thu, 08 Oct 2020 22:15:30 GMT","","","https://www.georgefox.edu/nursing/nursing-major/index.html"
"https://www.georgefox.edu/offices/academic_affairs/effectiveness/assessment/plans-results/index.html","text/html","200","OK","Indexable","","Assessment Plans and Results | George Fox University","52","491","","0","0","Archive of assessment plans for academic and non-academic programs at George Fox University, as well as reports with results of assessment measures.  Aim is to document that units university-wide are supporting the mission and core themes of the university.","257","1653","","0","Assessment Plans & Results","26","","0","","0","","0","nofollow","","","https://www.georgefox.edu/offices/academic_affairs/effectiveness/assessment/plans-results/index.html","","","","","245690","2006","5.998","3","","35","22","0.450","867","674","53","50","","","","","7be952dea939addb4bdf4142ed1c7931","0.076","Mon, 05 Oct 2020 22:32:07 GMT","","","https://www.georgefox.edu/offices/academic_affairs/effectiveness/assessment/plans-results/index.html"
"https://www.georgefox.edu/center-for-study-abroad/juniors-abroad/coronavirus.html","text/html","200","OK","Indexable","","George Fox University and Coronavirus","37","351","","0","0","","0","0","","0","George Fox University and Coronavirus","37","","0","","0","","0","","","","https://www.georgefox.edu/center-for-study-abroad/juniors-abroad/coronavirus.html","","","","","102094","585","4.820","3","","104","103","2.100","66","58","11","11","","","","","6e9084eac4dd172bc6a31ace85c88ba1","0.039","Wed, 16 Sep 2020 22:41:09 GMT","","","https://www.georgefox.edu/center-for-study-abroad/juniors-abroad/coronavirus.html"
"https://www.georgefox.edu/academics/undergrad/departments/chemistry/faculty/index.html","text/html","200","OK","Indexable","","Chemistry Faculty | George Fox University","41","376","","0","0","","0","0","","0","Faculty","7","","0","","0","","0","","","","https://www.georgefox.edu/academics/undergrad/departments/chemistry/faculty/index.html","","","","","116461","149","2.014","3","","27","26","0.530","70","53","11","11","","","","","b8900c45f5c22c5bd680696842bf827b","0.053","Sat, 02 May 2020 00:40:19 GMT","","","https://www.georgefox.edu/academics/undergrad/departments/chemistry/faculty/index.html"
"https://www.georgefox.edu/offices/financial-aid/current-undergrad/student-employment.html","text/html","200","OK","Indexable","","Student Employment for Traditional Undergraduates | George Fox","62","586","","0","0","","0","0","","0","Student Employment","18","","0","What is it?","11","How does it work?","17","","","","https://www.georgefox.edu/offices/financial-aid/current-undergrad/student-employment.html","","","","","106089","393","3.605","3","","16","13","0.260","77","66","12","12","","","","","b2dbcefc737d1199ca4635b64274943a","0.035","Wed, 20 May 2020 23:08:19 GMT","","","https://www.georgefox.edu/offices/financial-aid/current-undergrad/student-employment.html"
"https://www.georgefox.edu/journalonline/summer14/alumni/career-dream.html","text/html","200","OK","Indexable","","Hyatt Fulfills Career Dream with Blazers - Summer 2014 George Fox Journal","73","682","","0","0","","0","0","","0","Hyatt Fulfills Career Dream with Blazers","40","","0","","0","","0","","","","https://www.georgefox.edu/journalonline/summer14/alumni/career-dream.html","","","","","32031","656","13.690","3","","23","23","0.470","72","65","17","12","","","","","2668f08547498285824336105f68f5b9","0.055","Sat, 02 May 2020 01:51:32 GMT","","","https://www.georgefox.edu/journalonline/summer14/alumni/career-dream.html"
"https://www.georgefox.edu/journalonline/summer17/notes/sports-highlight.html","text/html","200","OK","Indexable","","National Title, Four NWC Championships Highlight Historic Spring Season - Summer 2017 George Fox Journal","104","981","","0","0","","0","0","","0","National Title, Four NWC Championships Highlight Historic Spring Season","71","","0","","0","","0","","","","https://www.georgefox.edu/journalonline/summer17/notes/sports-highlight.html","","","","","38278","693","12.534","3","","33","33","0.670","85","74","17","12","","","","","757deef32cf10124119626b8c24b45a0","0.063","Sat, 02 May 2020 01:52:45 GMT","","","https://www.georgefox.edu/journalonline/summer17/notes/sports-highlight.html"
"https://www.georgefox.edu/offices/academic_affairs/effectiveness/assessment/Surveys/index.html","text/html","200","OK","Indexable","","Survey Results | Institutional Effectiveness | George Fox University","68","593","","0","0","","0","0","","0","Survey Results","14","","0","Institutional Surveys","21","Student Life Surveys","20","","","","https://www.georgefox.edu/offices/academic_affairs/effectiveness/assessment/Surveys/index.html","","","","","111066","205","2.471","3","","24","22","0.450","118","85","11","11","","","","","9f6117968dd2cec74a7de534a07362a1","0.031","Mon, 28 Sep 2020 19:45:30 GMT","","","https://www.georgefox.edu/offices/academic_affairs/effectiveness/assessment/Surveys/index.html"
"https://www.georgefox.edu/journalonline/winter16/notes/record-enrollment.html","text/html","200","OK","Indexable","","Record Enrollment Tops 4,000 - Winter 2016 George Fox Journal","61","581","","0","0","","0","0","","0","Record Enrollment Tops 4,000","28","","0","","0","","0","","","","https://www.georgefox.edu/journalonline/winter16/notes/record-enrollment.html","","","","","32786","371","8.407","3","","26","26","0.530","76","67","17","12","","","","","def33513cf3151d5c450f8a4cf71733d","0.037","Sat, 02 May 2020 01:55:06 GMT","","","https://www.georgefox.edu/journalonline/winter16/notes/record-enrollment.html"
"https://www.georgefox.edu/offices/security/eduprograms.html","text/html","200","OK","Indexable","","Education Information - George Fox University","45","413","","0","0","","0","0","","0","Education Information","21","","0","","0","","0","","","","https://www.georgefox.edu/offices/security/eduprograms.html","","","","","98323","197","2.671","3","","33","32","0.650","63","55","11","11","","","","","b0e2be1c7e6c2d7673d90e69c117f6a7","0.057","Fri, 14 Aug 2020 23:21:53 GMT","","","https://www.georgefox.edu/offices/security/eduprograms.html"
